144523;Daniel Vilela;pmdb;GO;1_não;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_não;9_sim;10_sim;11_sim;12_sim;13_não;14_sim;15_sim;16_sim;17_sim;18_sim;19_sim
62881;Danilo Forte;pmdb;CE;1_não_votou;2_não_votou;3_não;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não;14_sim;15_não;16_sim;17_não;18_sim;19_sim
73891;Darcísio Perondi;pmdb;RS;1_sim;2_não;3_sim;4_não;5_não;6_não;7_sim;8_sim;9_sim;10_não;11_sim;12_sim;13_sim;14_sim;15_sim;16_sim;17_sim;18_sim;19_não
178994;Dulce Miranda;pmdb;TO;1_sim;2_sim;3_sim;4_sim;5_não;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_sim;14_sim;15_sim;16_sim;17_não;18_sim;19_sim
73447;Edinho Araújo;pmdb;SP;1_não;2_não_votou;3_não_votou;4_não_votou;5_não_votou;6_não_votou;7_não_votou;8_não_votou;9_não_votou;10_não_votou;11_não_votou;12_não_votou;13_não_votou;14_não_votou;15_não_votou;16_não_votou;17_não_votou;18_não_votou;19_não_votou
73793;Edinho Bez;pmdb;SC;1_sim;2_não;3_sim;4_sim;5_sim;6_sim;7_sim;8_abstenção;9_sim;10_sim;11_sim;12_sim;13_não;14_abstenção;15_sim;16_sim;17_sim;18_sim;19_não_votou
141417;Edio Lopes;pmdb;RR;1_sim;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não;14_sim;15_sim;16_sim;17_não;18_sim;19_sim
74173;Eduardo Cunha;pmdb;RJ;1_art._17;2_art._17;3_art._17;4_art._17;5_art._17;6_art._17;7_art._17;8_art._17;9_art._17;10_art._17;11_art._17;12_art._17;13_art._17;14_art._17;15_art._17;16_art._17;17_art._17;18_art._17;19_art._17
74075;Elcione Barbalho;pmdb;PA;1_sim;2_sim;3_não_votou;4_não_votou;5_não;6_não;7_não;8_não;9_sim;10_sim;11_não_votou;12_sim;13_sim;14_sim;15_sim;16_não_votou;17_não_votou;18_não_votou;19_não_votou
171623;Fabio Reis;pmdb;SE;1_sim;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não;14_sim;15_não;16_sim;17_sim;18_sim;19_sim
163831;Fernando Jordão;pmdb;RJ;1_sim;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_sim;14_sim;15_sim;16_sim;17_sim;18_sim;19_sim
141434;Flaviano Melo;pmdb;AC;1_não_votou;2_não_votou;3_não_votou;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não_votou;14_sim;15_sim;16_não;17_não;18_não_votou;19_não
74374;Geraldo Resende;pmdb;MS;1_sim;2_não;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_não;11_sim;12_sim;13_sim;14_não_votou;15_sim;16_sim;17_não;18_sim;19_sim
73772;Hermes Parcianello;pmdb;PR;1_sim;2_sim;3_não;4_sim;5_sim;6_sim;7_sim;8_sim;9_não;10_sim;11_sim;12_sim;13_sim;14_não;15_não;16_sim;17_sim;18_sim;19_sim
178884;Hildo Rocha;pmdb;MA;1_sim;2_não;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_sim;14_não_votou;15_sim;16_não;17_sim;18_não;19_sim
160674;Hugo Motta;pmdb;PB;1_sim;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não_votou;14_não_votou;15_sim;16_sim;17_não;18_não_votou;19_sim
131943;Jarbas Vasconcelos;pmdb;PE;1_não;2_sim;3_não_votou;4_sim;5_não;6_não;7_sim;8_sim;9_sim;10_não;11_sim;12_sim;13_não;14_não;15_não;16_sim;17_sim;18_sim;19_não
178839;Jéssica Sales;pmdb;AC;1_sim;2_não_votou;3_não_votou;4_sim;5_sim;6_sim;7_não_votou;8_não_votou;9_não_votou;10_não_votou;11_sim;12_não_votou;13_não_votou;14_sim;15_sim;16_sim;17_não;18_não_votou;19_sim
160573;João Arruda;pmdb;PR;1_não;2_não_votou;3_sim;4_não;5_não;6_não;7_sim;8_não;9_não;10_sim;11_sim;12_sim;13_não;14_não_votou;15_não;16_sim;17_sim;18_sim;19_não
112437;João Marcelo Souza;pmdb;MA;1_sim;2_sim;3_sim;4_abstenção;5_não;6_não;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não_votou;14_sim;15_sim;16_não_votou;17_não_votou;18_não_votou;19_não_votou
131966;José Fogaça;pmdb;RS;1_sim;2_sim;3_sim;4_sim;5_não;6_não;7_não;8_não;9_sim;10_não;11_não;12_sim;13_não_votou;14_não;15_não;16_não;17_não;18_sim;19_não
74079;José Priante;pmdb;PA;1_não_votou;2_não_votou;3_sim;4_sim;5_não_votou;6_não_votou;7_não_votou;8_não_votou;9_não_votou;10_sim;11_não_votou;12_não_votou;13_sim;14_sim;15_sim;16_sim;17_não;18_não_votou;19_não
114941;Josi Nunes;pmdb;TO;1_sim;2_sim;3_sim;4_sim;5_não;6_não;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_sim;14_sim;15_não;16_sim;17_não;18_sim;19_sim
178894;Laudivio Carvalho;pmdb;MG;1_sim;2_sim;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não;14_sim;15_não;16_sim;17_sim;18_sim;19_sim
141562;Lelo Coimbra;pmdb;ES;1_não;2_não;3_sim;4_sim;5_não;6_não;7_sim;8_não;9_sim;10_não;11_não_votou;12_sim;13_sim;14_sim;15_não;16_sim;17_sim;18_sim;19_sim
74254;Leonardo Picciani;pmdb;RJ;1_não_votou;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_sim;14_sim;15_sim;16_não;17_sim;18_não_votou;19_sim
141482;Leonardo Quintão;pmdb;MG;1_sim;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_não_votou;12_sim;13_sim;14_sim;15_sim;16_sim;17_não;18_sim;19_sim
141483;Lindomar Garçon;pmdb;RO;1_não_votou;2_não;3_sim;4_não_votou;5_abstenção;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não_votou;14_sim;15_sim;16_sim;17_sim;18_não_votou;19_sim
178954;Lucio Mosquini;pmdb;RO;1_sim;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_não;10_sim;11_sim;12_sim;13_sim;14_sim;15_sim;16_sim;17_sim;18_sim;19_sim
94931;Lucio Vieira Lima;pmdb;BA;1_não_votou;2_sim;3_não_votou;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não_votou;14_sim;15_sim;16_não_votou;17_não_votou;18_não_votou;19_não_votou
141490;Manoel Junior;pmdb;PB;1_não_votou;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não_votou;14_sim;15_sim;16_sim;17_sim;18_sim;19_não_votou
74460;Marcelo Castro;pmdb;PI;1_não_votou;2_não_votou;3_sim;4_sim;5_sim;6_abstenção;7_não;8_não;9_sim;10_não;11_sim;12_sim;13_não_votou;14_sim;15_sim;16_sim;17_não;18_não_votou;19_sim
178850;Marcos Rotta;pmdb;AM;1_sim;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_sim;14_não;15_não;16_sim;17_sim;18_sim;19_sim
74177;Marinha Raupp;pmdb;RO;1_não_votou;2_não_votou;3_sim;4_sim;5_não;6_não;7_sim;8_não;9_não;10_não;11_não_votou;12_sim;13_sim;14_sim;15_não_votou;16_sim;17_não;18_sim;19_sim
181315;Marquinho Mendes;pmdb;RJ;1_sim;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_sim;14_sim;15_sim;16_sim;17_sim;18_sim;19_sim
178843;Marx Beltrão;pmdb;AL;1_sim;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_não;13_não_votou;14_não;15_sim;16_sim;17_sim;18_sim;19_sim
